hotel_id,categories,hotel_name,titulo_review,user_id,rating
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,It met all of our needs and had a great time in and around the surrounding casino's,178,4.4
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Location,179,3.55
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Great,180,4.15
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,excellent value for money in las vegas,181,3.75
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Lots of fun,182,5.0
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,The Beds were great!,183,3.55
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,The beds were very confortable.,184,3.75
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,"I really liked its location, and slot machines, the Paradise...",185,2.9
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,Excellence - and without a resort fee!,186,5.0
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,The free parking at the hotel was great and all the staff...,187,4.6
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Good stay,188,4.15
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Valet parking Duncan doughnut,189,3.15
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,"Nice to stay, but needs to be improved.",190,3.55
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,It was a beautiful hotal,191,2.7
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Great location!,192,4.15
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,"Rooms small, air conditioning don't work!",193,2.1
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Location and price.,194,4.15
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,A great part of history that needs minor changes to keep up.,195,2.9
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Money worth but looking old and noisy,196,3.35
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,Hotel and Staff -- GREAT. Parking: VERY BAD.,197,4.8
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,none,198,1.65
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,"The breakfast buffett was good, the other 2 restaurants were...",199,3.55
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,"The rooms were very comfortable, clean, and well maintained",200,4.6
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,Stayed here for a week and our stay was great! We will definitely come back again for vacation.,201,4.6
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,It was ok.,202,2.7
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Room was clean.,203,3.75
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,It was on my bucket list and I wanted to...,204,2.9
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Overall the stay was just okay but way over priced for the accomandations.,205,2.9
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Loved It!!!,206,5.0
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,cheap buffet with good quality,207,3.15
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,"Easy access to Fremont, hope you like valet parking.",208,3.95
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,"The hotel was very nice, much nicer than The Plaza next door.",209,3.55
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Excelent location in the freemont Experience.,210,3.55
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,A moment to relax.,211,3.95
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Not bad if you get the right price.,212,4.15
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Love the Fremont Hotel,213,4.6
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Horrible,214,1.45
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Good hotel at Fremont street.,215,3.35
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,Access to downtown,216,3.55
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Kool place,217,4.4
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Prime rib meal deal at Roma's,218,2.5
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,In all the stay was great.,219,4.6
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Great location and very pleasant,220,5.0
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,The Fun Starts At Downtown Las Vegas.,221,5.0
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,everything was fine except the band noise until 2 in the morning,222,5.0
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,"Fremont, not a bad option",223,3.75
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Ease of conveniece to everything I needed,224,5.0
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,Everything very nice room food service,225,5.0
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,good experience at a Main Street,226,4.8
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Location,227,3.35
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,The hotel is really beautiful!,228,4.6
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,always a good value at the Main Street Casino,229,4.8
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,very nice restored hotel.,230,5.0
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,OK,231,3.15
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,"The room was nice and clean, bed was very comfy.",232,4.4
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Convenient location.,233,4.8
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Hassle checking in confirmation email lost by bookings or...,234,3.75
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,not happy,235,1.45
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Location and staff were awesome.,236,3.35
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,nice place to stay in vegas,237,4.6
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,really you only stay in your room to sleep and it was great,238,3.75
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Perfect location and best staff from top to bottom!,239,5.0
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Great downtown location,240,3.15
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Location,241,3.75
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,yes,242,5.0
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,Not crowded,243,3.95
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,wouldnt stay there again,244,3.55
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Something new,245,3.75
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,It was clean and close to everything!,246,3.15
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Won't book again but will eat there,247,2.75
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,Not worth the price,248,2.9
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Great location and price was right,249,3.35
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,I want to go back!,250,5.0
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Take a gamble,251,2.5
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Location,252,5.0
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Small room and a nasty bathroom,253,2.7
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Very friendly staff,254,5.0
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,The location was easily accessible to any downtown...,255,4.8
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Last stay there ever,256,2.5
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Casino have finally decided to drop all resort fee's to make customers happy!!,257,4.6
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,The hotel room was spacious and very comforting.,258,4.4
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,But all nd all the stay was amazing,259,5.0
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Great Stay at the Fremont,260,3.75
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Will come again!!!!,261,4.8
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,Had a good time,262,4.4
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Great location!,263,4.4
AWKpI38Q3-Khe5l_hxUR,"Hotels,Hotel",Main Street Station Casino Brewery Hotel,Good downtown hotel,264,4.6
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Everything was very convenient to get to.,265,4.6
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,Very comfortable and fun stay,266,5.0
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,We loved being in the center of action and its great value.,267,3.55
AWKlQWNQa4HuVbedPUSi,"Hotels,Hotel",Fremont Hotel & Casino,"Ease of access to multiple things, great places to eat.",268,3.75
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"There to visist family so being close to the T was important. Location , location, location.",269,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Courteous and helpful staff!,270,4.6
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Location!,271,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Great Location,272,3.15
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,great hotel for couples in a great location,273,4.4
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"Excellent location next to attractions, commercial area,...",274,4.8
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,The location is central to a range of must-see sights,275,3.35
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Adequate for one night stay in heart of Boston,276,3.95
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"location, small comfortable room.",277,3.95
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Great find in Boston,278,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Awesome stay at the Charlesmark Hotel,279,4.8
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,would stay there again...and not boo thru your site,280,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,My wife and I stayed at the charlesmark for 4 days.,281,4.8
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Location is fabulous.,282,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Boston trip for MIT graduation days,283,3.75
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Well located small hotel,284,4.15
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,I loved the room I was in.,285,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Top location,286,4.6
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,1. Outstanding location!,287,4.4
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"Modern style, great location, super helpful staff,...",288,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"bad experience, doesn't worth cash at all",289,2.3
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,It was overpriced.,290,2.7
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Feels cheaper,291,3.35
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Really liked the modern feel to the place !,292,4.6
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Fun,293,4.4
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Wonderful great city and the hotel was in the perfect location,294,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,great location breakfast,295,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,great,296,4.8
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,The location was great.,297,3.35
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Great location for midgets,298,2.9
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,I had a wonderful stay at this amazing and surprisingly cheap hotel.,299,4.8
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Good location to explore Boston,300,3.75
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Excellent,301,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Excellent,302,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Small rooms and beds but excellent location,303,3.95
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Pleasantly surprised,304,4.15
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Location and the New England style building and the room is...,305,3.5
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Disappointing.,306,2.7
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Not good,307,1.65
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Bathroom was large and the speakers in the wall,308,4.6
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,The stay at charles mark hotel was comfortable. Affordable and in a great location.,309,3.95
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Great hotel for a quick getaway,310,4.6
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"Nice staff, good continental breakfast included.",311,4.6
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Short stay in an excellent location.,312,4.6
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Boston trip for MIT graduation days,313,3.75
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,The breakfast is nothing special.,314,4.15
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Good value for location.,315,4.6
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Convienantly located with lots of places to walk to,316,2.9
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Perfect place for a Nostalgic Return to Beloved Boston,317,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,very good place,318,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Good place to stay for a week-end in Boston,319,3.55
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,We liked everything about this hotel from the moment we...,320,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"Unimpressive, not worth the money",321,2.9
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"Great location, staff and room!",322,4.8
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Value for money,323,4.15
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Location and staff,324,3.75
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Fantastic location right near Copley Square and directly...,325,4.6
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"Staff, location, rooms",326,4.8
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Breakfast,327,3.95
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Great location.,328,3.95
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"staff was very friendly and accommodating, hotel perfectly...",329,4.8
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Very comfortable and enjoyable,330,4.8
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"Good location, good design, comfortable room.",331,4.15
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Lovely short stay in Boston,332,4.8
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Would Stay Again,333,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Great location,334,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"Location is great, the hotel is clean, and room is comfortable. Pricing was good too!",335,3.75
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Yes it's small put clearly stated and really set up well.,336,4.6
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"Small, clean hotel. Great location. Walk to the everything.",337,4.15
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Loved the sound system in the room and the fact that they...,338,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Great! We plan to come back in February.,339,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,adequate good location tiny room bedding was sub-par.,340,2.7
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Everything about this place was great!,341,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Excellent location and friendly staff,342,4.6
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,An excellent concierge.,343,4.6
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Location is very good,344,3.35
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Excellent,345,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Location location !,346,4.5
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"Great room, clean and a comfortable.",347,4.4
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Cozy room and vibe to this place.,348,4.4
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"Great place to stay for the money, but don't count on the complimentary breakfast.",349,4.6
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"Great location, excellent staff. Small room, but sufficient for a single person.",350,4.4
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Excellent location in city centre,351,1.45
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Great location and a nice play to stay in Boston,352,4.15
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Staff was wonderful!,353,4.8
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"Wonderful Hotel, Awesome Location",354,4.6
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Good spread of breakfast.,355,3.55
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Very nice hotel in Boston center,356,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Excellent location,357,4.6
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Boston Marathon runner's ideal location!,358,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"It's economical, boutique style (my fave), great quality...",359,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"Great location, nice room.",360,4.15
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"We were super-well accommodated, the staff was...",361,4.8
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Location and staff.,362,4.15
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,a Boston great!,363,5.0
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"Location, location, location",364,4.8
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Convenient location in the city centre walkable to most...,365,1.45
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,"Great location, right near two T stops and directly across...",366,4.8
AVzX1GbfFcQ3k02bB73-,"Hotels,Boutique Hotels,Hotel",The Charlesmark Hotel,Was a great stay!,367,4.6
AWEhoizBa4HuVbedNJo_,"Hotels,Hotel",AC Hotel by Marriott Boston Downtown,Excellent stay. Hope to stay there again.,368,5.0
AV-TGwqGIxWefVJwr5Ji,"Hotels,Hotel",The Hotel of South Beach,Great hotel like the rooftop pool,369,4.4
AV-TGwqGIxWefVJwr5Ji,"Hotels,Hotel",The Hotel of South Beach,A comfortable hotel in a great location,370,5.0
AV-TGwqGIxWefVJwr5Ji,"Hotels,Hotel",The Hotel of South Beach,"First time in Miami and had a great stay at The Hotel, South Beach. Loved it!",371,5.0
